"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","RID","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","Participant roster ID","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","The 4 digit roster ID (RID) should be used to merge data","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","VISCODE","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","Visit code","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","VISCODE2","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","Translated visit code","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","Months from baseline rounded to nearest 6 months","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","EXAMDATE","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","Examination Date","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","GUSPECID","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","VID","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","DRAWTIME","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","PROT","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","EDTA_PLASMA","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","CITRATE_PLASMA","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","LOW_ETHANOL","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","MEDIUM_ETHANOL","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","HIGH_ETHANOL","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","ISOPROPYL_ALCOHOL","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","N_METHYL_2_PYRROLIDONE","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","POLYSACCHARIDES","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
"-4","AMINOCAPROIC_ACID","ADNINIGHTINGALELONG","ADMC Nightingale Platform  NMR Analysis of Lipoproteins and Metabolites Longitudinal","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-05-07 10:14:54.0"
