"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","PHASE","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","ADNI phase","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","SITEID","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","ADNI site ID","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","PTID","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Participant ID","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","RID","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Participant ID","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","EXAMDATE","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Examination Date","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","VISCODE","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Visit","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","LONIUID","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","LONI Image ID","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","STUDYID","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","LONI PET study ID","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","SERIESID","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","LONI PET series ID","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","SCANDATE","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","PET scan date","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","RUNDATE","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Run date of analysis result","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","STATUS","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Result status","-4","-4","-4","-4","-4","-4","-4","-4","","1=complete; 2=partial","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","VERSION","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Version of results","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","HIPRPONS","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Right Hip / Pons normalized","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
"-4","HIPLPONS","NYUFDGHIP","NYU FDG-PET Hippocampus (pons normalized)","-4","Left Hip / Pons normalized","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2012-06-12 13:01:26.0"
