"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","RID","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Participant roster ID","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","SUBJID","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Subject ID used in NIAGADS for the whole genome sequencing data files generated by the AD Sequencing Project.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-17 21:58:22.0"
"-4","PHASE","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","ADNI Phase","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","VISCODE","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Visit code ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","VISCODE2","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Translated visit code","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","DRAWDATE","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Biomarker Draw Date","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","PHC_Visit","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Visit Code (derived - see NOTES)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","See ""ADSP_PHC_COGN_DICT_Oct2022.csv"" for PHC_Visit definition. In this dataset, PHC_Visit corresponds to the matching cognitive PHC_Visit where biomarker draw dates were within 90 days of the given cognitive visit.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-17 21:58:22.0"
"-4","PHC_Age","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Age at visit (derived - see NOTES)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","Calculated from: EXAMDATE, PTDOBMM, and PTDOBYY, with 1st of the month presumed","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-17 21:58:22.0"
"-4","PHC_AB42","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Harmonized biomarker AB42 Z-score (derived - see METHODS)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","PHC_Tau","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Harmonized biomarker Tau Z-score (derived - see METHODS)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","PHC_pTau","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Harmonized biomarker pTau Z-score (derived - see METHODS)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-06 20:07:53.0"
"-4","PHC_Sex","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Participant Sex","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","1=Male; 2=Female","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-17 21:58:22.0"
"-4","PHC_Education","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Participant Education","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-17 21:58:22.0"
"-4","PHC_Ethnicity","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Ethnic Category","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","1=Hispanic or Latino; 2=Not Hispanic or Latino","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-17 21:58:22.0"
"-4","PHC_Race","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Racial Category","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","1=American Indian or Alaskan Native; 2=Asian; 3=Black or African American; 4=Native Hawaiian or Other Pacific Islander; 5=White; 6=More than one race, Other, or Unknown","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-17 21:58:22.0"
"-4","PHC_Diagnosis","ADSP_PHC_BIOMARKER","ADSP Phenotype Harmonization Consortium (PHC) - Composite Biomarker Scores","-4","Clinical diagnosis (derived - see NOTES)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","1 = Normal cognition; 2 = Mild cognitive impairment; 3 = Alzheimer�s disease. Created using: DXCURREN from ADNI1, DXCHANGE from ADNI2 and ADNIGO, and DIAGNOSIS from ADNI3.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2022-10-18 09:26:13.0"
